label,message,cleaned,prediction
ham,Ya that one is slow as poo,ya one slow poo,0
ham,In work now. Going have in few min.,work go min,0
ham,"Oh yes, why is it like torture watching england?",oh yes like tortur watch england,0
ham,"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",swt thought nver get tire littl thing lovabl person coz somtim littl thing occupi biggest part heart gud ni,0
ham,You call him now ok i said call him,call ok said call,0
ham,"Probably, want to pick up more?",probabl want pick,0
ham,"I'm not sure, I was just checking out what was happening around the area",sure check happen around area,0
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",say slowli god love amp need clean heart blood send ten special peopl amp u c miracl tomorrow pls pls,0
ham,S....s...india going to draw the series after many years in south african soil..,india go draw seri mani year south african soil,0
ham,Nah im goin 2 the wrks with j wot bout u?,nah im goin wrks j wot bout u,0
ham,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,mind blastin tsunami occur rajnik stop swim indian ocean,0
ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,brother transfer lt gt lt gt pa,0
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",hungri gay guy feel hungri call p min stop text call p min,1
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,hope settl new school year wishin gr day,0
ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,night worri appt shame miss girl night quizz popcorn hair,0
ham,These won't do. Have to move on to morphine,move morphin,0
ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",yetund sorri moji seem busi abl go shop pleas find way get want us get pleas forgiv repli free via yahoo messeng,0
ham,Ok no prob,ok prob,0
ham,Are there TA jobs available? Let me know please cos i really need to start working,ta job avail let know pleas cos realli need start work,0
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,anyway serious hit back otherwis light armand alway shit vomit,0
ham,I'm leaving my house now.,leav hous,0
ham,Roger that. WeÛ÷re probably going to rem in about 20,roger probabl go rem,0
ham,Ugh I don't wanna get out of bed. It's so warm.,ugh wanna get bed warm,0
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",sir good morn hope good weekend call let know abl rais lt gt dad howev said would make rest avail mid feb amount still quit short hope would help good day abiola,0
ham,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",im sorri bout last nite ur fault spous pmt sumthin u give think u shldxxxx,0
spam,"URGENT! Your mobile No *********** WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",urgent mobil bonus caller prize nd attempt reach call asap box n qp ppm,1
ham,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,better still catch let ask sell lt gt,0
ham,"The table's occupied, I'm waiting by the tree",tabl occupi wait tree,0
ham,My planning usually stops at \find hella weed,plan usual stop find hella weed,0
ham,"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",gumbi special lt gt chees pizza know doin tonight,0
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,stomach thru much trauma swear eat better lose weight,0
ham,I am in hospital da. . I will return home in evening,hospit da return home even,0
ham,Hey do you want anything to buy:),hey want anyth buy,0
ham,yes baby! I need to stretch open your pussy!,yes babi need stretch open pussi,0
ham,Jay's getting really impatient and belligerent,jay get realli impati belliger,0
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",hot live fantasi call p per min ntt ltd po box croydon cr wb k,1
ham,Send me your resume:-),send resum,0
ham,Howz that persons story,howz person stori,0
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",actual mobil full msg work onlin need send lt gt sent msg wil explain u later,0
ham,Arun can u transfr me d amt,arun u transfr amt,0
ham,Haha... can... But i'm having dinner with my cousin...,haha dinner cousin,0
ham,Super da:)good replacement for murali,super da good replac murali,0
ham,I have no idea where you are,idea,0
ham,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,chill anoth hrs could sleep pain surgic emerg see unfold okay,0
ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",rememb hurt day satan impost need pay price may destini keep go u said pray get mind get,0
ham,Short But Cute : \ Be a good person ,short cute good person,0
ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",imagin final get sink bath put pace mayb even eat left also imagin feel cage cock surround bath water remind alway own enjoy cuck,0
ham,Eh u send wrongly lar...,eh u send wrong lar,0
ham,Ha... U jus ate honey ar? So sweet...,ha u jus ate honey ar sweet,0
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,ummmmmaah mani mani happi return day dear sweet heart happi birthday dear,0
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",chile pleas lt decim gt hour drive come time sublet feb april audit season,0
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",peopl see msgs think iam addict msging wrong bcoz know iam addict sweet friend bslvyl,0
ham,Hello- thanx for taking that call. I got a job! Starts on monday!,hello thanx take call got job start monday,0
ham,I called and said all to him:)then he have to choose this future.,call said choos futur,0
ham,Pls accept me for one day. Or am begging you change the number.,pls accept one day beg chang number,0
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,eh ur laptop got stock lei say mon muz come take look c got,0
ham,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",yo call get chanc friend mine want ask big order,0
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,let know detail fri u find cos tom fri mention chines thank,0
ham,Reverse is cheating. That is not mathematics.,revers cheat mathemat,0
ham,You still at the game?,still game,0
ham,"Goodmorning, today i am late for 2hrs. Because of back pain.",goodmorn today late hrs back pain,0
ham,Were somewhere on Fredericksburg,somewher fredericksburg,0
spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",freemsg award free mini digit camera repli snap collect prize quizclub opt stop p wk sp rwm ph,1
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,sorri im stil fuck last nite went tobe got work,0
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,watch lor saw swatch one thk quit ok ard need nd opinion leh,0
ham,Should I be stalking u?,stalk u,0
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,hey realli horni want chat see nake text hot text charg pm unsubscrib text stop,1
ham,Can i get your opinion on something first?,get opinion someth first,0
ham,I dont have that much image in class.,dont much imag class,0
spam,RCT' THNQ Adrian for U text. Rgds Vatian,rct thnq adrian u text rgds vatian,1
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,two letter copi cos one messag speak soon,0
ham,Oh ok.. Wat's ur email?,oh ok wat ur email,0
ham,What year. And how many miles.,year mani mile,0
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,free entri wkli comp win fa cup final tkts st may text fa receiv entri question std txt rate c appli,1
ham,"I can't right this second, gotta hit people up first",right second gotta hit peopl first,0
ham,Well thats nice. Too bad i cant eat it,well that nice bad cant eat,0
ham,ITS A LAPTOP TAKE IT WITH YOU.,laptop take,0
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",doubl min txts month free bluetooth orang avail soni nokia motorola phone call mobileupd call optout n dx,1
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,problem renew right away dont know detail,0
ham,I'm glad. You are following your dreams.,glad follow dream,0
ham,Nokia phone is lovly..,nokia phone lovli,0
ham,I will be gentle princess! We will make sweet gentle love...,gentl princess make sweet gentl love,0
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,uncl boy need movi oh guid plus know torrent particular legal system slow gr day plus start cos dont meet onlin honey moon,0
ham,U buy newspapers already?,u buy newspap alreadi,0
ham,If you have belive me. Come to my home.,beliv come home,0
ham,He's just gonna worry for nothing. And he won't give you money its no use.,gonna worri noth give money use,0
ham,It is a good thing I'm now getting the connection to bw,good thing get connect bw,0
ham,Same. Wana plan a trip sometme then,wana plan trip sometm,0
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,u gd lor go shop got stuff u wan watch infern affair come lar,0
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,puriti friendship two smile read forward messag smile see name gud evng,0
ham,Oops. 4 got that bit.,oop got bit,0
ham,Even my brother is not like to speak with me. They treat me like aids patent.,even brother like speak treat like aid patent,0
ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),beauti truth express face could seen everyon depress heart could understood love one gud ni,0
ham,Lmao!nice 1,lmao nice,0
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem,0
ham,What your plan for pongal?,plan pongal,0
ham,"Hey babe, my friend had to cancel, still up for a visit ?",hey babe friend cancel still visit,0
ham,Thank u!,thank u,0
ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,take someth pain move howev side next hrs see doctor,0
spam,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,win year suppli cds store ur choic worth enter week draw txt music ts cs www ldew com sub win ppmx,1
ham,"Yup, leaving right now, be back soon",yup leav right back soon,0
ham,Aaooooright are you at work?,aaooooright work,0
ham,Shall i come to get pickle,shall come get pickl,0
spam,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",hi ya babe x u goten bout scammer get smart though regular vodafon respond get prem rate msg subscript nos use also bewar,0
ham,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,great hope like man well endow lt gt inch,0
ham,"Sorry, I'll call later",sorri call later,0
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,wnt buy bmw car urgent vri urgent hv shortag lt gt lac sourc arng dis amt lt gt lac that prob,0
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,mths half price orang line rental latest camera phone free phone mths call mobilesdirect free updat stoptxt,1
ham,ILL B DOWN SOON,ill b soon,0
ham,ALRITE,alrit,0
ham,"Velly good, yes please!",velli good yes pleas,0
ham,If he started searching he will get job in few days.he have great potential and talent.,start search get job day great potenti talent,0
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,never blame day ur life good day give u happi bad day give u experi essenti life god bless good morn,0
ham,Pathaya enketa maraikara pa',pathaya enketa maraikara pa,0
ham,Hey i've booked the pilates and yoga lesson already... Haha,hey book pilat yoga lesson alreadi haha,0
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,thank vote sing along star karaok mobil free link repli sing,1
ham,Every day i use to sleep after  &lt;#&gt;  so only.,everi day use sleep lt gt,0
ham,Yay! You better not have told that to 5 other girls either.,yay better told girl either,0
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,lol nah bad thank good b home quit realiti check how ur day u anyth websit,0
ham,"I sent you the prices and do you mean the  &lt;#&gt; g,",sent price mean lt gt g,0
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,decemb mobil mths entitl updat latest colour camera mobil free call mobil updat co free,1
ham,I'm awake oh. What's up.,awak oh,0
ham,That's a shame! Maybe cld meet for few hrs tomo?,shame mayb cld meet hrs tomo,0
spam,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,congratul week competit draw u prize claim call b cs stop sms ppm,1
ham,I cant pick the phone right now. Pls send a message,cant pick phone right pls send messag,0
ham,"Sorry,  in meeting I'll call you later",sorri meet call later,0
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",mu tri figur much money everyon gas alcohol jay tri figur weed budget,0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,urgent tri contact u today draw show prize guarante call land line claim c valid hrs,1
ham,Water logging in desert. Geoenvironmental implications.,water log desert geoenvironment implic,0
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,joy father john john joy father u an ths hav lt gt iq tis ia question tri answer,0
ham,Haiyoh... Maybe your hamster was jealous of million,haiyoh mayb hamster jealous million,0
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,oh unintent bad time great finger train play along give fifteen min warn,0
ham,Then Ì_ wait 4 me at bus stop aft ur lect lar. If i dun c Ì_ then i go get my car then come back n pick Ì_.,wait bus stop aft ur lect lar dun c go get car come back n pick,0
ham,Umma. Did she say anything,umma say anyth,0
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,u doin babi girl hope u okay everi time call ure phone miss u get touch,0
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,send number give repli tomorrow morn said like ok,0
ham,Well you told others you'd marry them...,well told other marri,0
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",pleas protect e threat sib never ask sensit inform like password atm sms pin thru email never share password anybodi,0
ham,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,guess pub im im happi pig clover whatev say,0
ham,No let me do the math. Your not good at it.,let math good,0
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,g class earli tomorrow thus tri smoke lt gt,0
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,babe hope ok shit night sleep fell asleep knacker dread work tonight thou upto tonight x,0
spam,Reply to win å£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,repli win week profession sport tiger wood play send stop end servic,1
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,gent tri contact last weekend draw show prize guarante call claim code k valid hrs ppm,1
ham,Stop the story. I've told him i've returned it and he's saying i should not re order it.,stop stori told return say order,0
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",sent jd custom servic cum account execut ur mail id detail contact us,1
ham,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,read shame tell take run blame u ever realli ever long time,0
ham,"Well, I meant as opposed to my drunken night of before",well meant oppos drunken night,0
ham,"She was supposed to be but couldn't make it, she's still in town though",suppos make still town though,0
